address,balance
0x959e2a4db1fA5d56B810759f2E6D80a01Eb9E892,533340848772
0xfa22ef75034825a82493336720E456F7aF3ad0Fa,814113195536
0x70079C960CF8B18C692Acb8A4AAe3D6827617DF6,2720636403877
0xE66d55Cf5a621eDFf9374aA4865eB9f06A339C56,10069427279393
0xDc7BC28EacA02BAE02259DAdB1e8bfb279107e81,100488708451154
0xb6C23c2b69cE0a7641a3CA7355D4BAa8805ae310,59551212200123
0x097A5DF71b3ada5936FECEDc6D7579E97d6e48a0,12406944128032
0x9C3ABFD8d827AD1907c4367a450f3235A2DBdc9c,2228364256927
0x5F75C372DbF1476dB53324b371fa9E95772f0f42,164193566656378
0xc335C1CDC36b1AF70242A88d7f13Ea8D6a0d7C8c,5353108930270
0xF75d04B75fdd4f6E7Cacb60Dc6CEF401A82Fc2b5,13550931761245
0xD0453C1Cc9b69a106bB86bd0b8B784057632Db0C,2013885455876
0x483D65B84c3Ba64bde6e04cb04198EA60C7F88A2,201078372274
0x87D00EbFD95f8953cB76F8E3f15B5Be188401c92,80286155917770
0xea74E048cCEcd7ADE98491Fe9683a686BeE73aEc,876442950396
0x29cb104d28915e89981dfa7A437CCbCDdDD9D4Bb,67890102809025
0xC33e4E525026e02CF8b96c77767a9a23599c5Ea6,115659629283304
0x99859448e4f87F2F8c6e21a9D7df55F655dC180c,2681009526440
0x56af06B9DE44164A9Aa1971b57FF5d3ddfc3e9b6,7858382437384
0x3FB146D3392FcC4FF7fCFE1B87fbAC4b67645284,61926977766
0x8136f7f36DBDAde77dC5664B67f625D46A100374,167127017186953
0xff5A9C561F3E66fD1c234f7BDA763360f01c3f19,7501723323148
0xa81311e56630a9A21901415671A489A9985AC00E,2200695484649
0xAa869adcf9353759a62C1134Be1DA4b88a9ED31f,201388545586
0x42F24b1700aCEd807EEEEdfEE587e7b5C4249421,251735681982
0xb20f47653986e1689E55F97a5414BE2D749EA690,351624400594
0x74513150a7edF0c1A7e659940434343639774B20,6051171976413
0xaF051F9C2246d6ec9ab274173ACf4E9E051893fb,10487207817216
0x6AF03189F1e63aB195fF107dB4fF8D18C27ed88a,9965243102131
0xD8D2dCE6103d53d9A8Fe999ad25a39eFa23CD566,10069427279393
0xAA4706e60f74596E1F00d70B59744Aa2b2268Bb0,7696545595206
0x6976e43CbC4a6FeF48fe36Cec90E072e0175A6E0,1560962616849
0xBC4F4beB16Bd5494DCc3c45650C9548DdE4f3075,21115589004891
0x272a041b36E4a9bB9393F035e1928fe0ED53fE17,100694272792
0x78341326373Cb60E2663578db73A5c7ea89CebB5,100694272792
0xc03a1Fa13511d32b4CBA6d9B38Ca834010280195,896179027864
0x9cf98e091a10e0Bb1C20B46fb9ba2B74F3Ed0D89,3800705326605
0xa14aC1A9B3D52aBD0652C5Aca346099A6eb16b54,2083163115558
0xc21F96c48A6106b93Cb633EFE1AAfD28cAcF642F,6243044913224
0xccBcC956adee7896BC6c5aa87a6d09383edAcd55,1696848430350400
0x06BC2e436A605dccdFa98A9196ae1610014453C2,2015413994938
0xf29A7495045d047d1d47F0F731ef72535EF26540,10912842508315
0x7C35f329B87A0f026B68ab95fAD89cdb8ecC3511,6885172290830
0x82B55cC0C7334b15E146E4640D7054Ccd4a87f96,2044176307019
0x4b2b7deA3DF8E5c0577D43EF82695A9EceaC2aaa,85206486694
0xeA4ee34d5CE1b84D52bA0cD221dB64CF8Cb18484,29251686246644
0xBe6585FF34FC380287985bE5424Fa1B6A9dBfDC6,24736516454533
0x22c478452e865266D9EADA7E3d08770C73Fa2A7d,16183482829170
0xc263a68fcC7207060236b2F07C20FE1ec547339A,503471363967
0x2A562FE35Ef56c3B04bFea13177f9992011Fd122,5024543518143
0x340502a6A16d808f0C86C7ff0431389C35bca732,62960493717799
0xd245d6EC29e503AD1075FC1A0A78E847c394e1ac,10069427279393
0x3c644F3b53EFE793a152E1A7c9fB09517c99c6ec,121211135329906
0x1A1d5183738A711C24510bF3e833bCb8956f7CC6,44619372216050
