address,balance
0x959e2a4db1fA5d56B810759f2E6D80a01Eb9E892,536699289453
0xE66d55Cf5a621eDFf9374aA4865eB9f06A339C56,10132834337599
0x097A5DF71b3ada5936FECEDc6D7579E97d6e48a0,12485070500730
0x9C3ABFD8d827AD1907c4367a450f3235A2DBdc9c,2242396238904
0xF75d04B75fdd4f6E7Cacb60Dc6CEF401A82Fc2b5,13636261809825
0xD0453C1Cc9b69a106bB86bd0b8B784057632Db0C,2026566867514
0x483D65B84c3Ba64bde6e04cb04198EA60C7F88A2,202344560277
0xea74E048cCEcd7ADE98491Fe9683a686BeE73aEc,881961900740
0x29cb104d28915e89981dfa7A437CCbCDdDD9D4Bb,68317605941136
0xC33e4E525026e02CF8b96c77767a9a23599c5Ea6,100421751266156
0x56af06B9DE44164A9Aa1971b57FF5d3ddfc3e9b6,7907866573746
0x3FB146D3392FcC4FF7fCFE1B87fbAC4b67645284,62316931173
0xff5A9C561F3E66fD1c234f7BDA763360f01c3f19,7548961581510
0xa81311e56630a9A21901415671A489A9985AC00E,2214553236713
0x42F24b1700aCEd807EEEEdfEE587e7b5C4249421,253320858434
0xb20f47653986e1689E55F97a5414BE2D749EA690,353838575063
0x74513150a7edF0c1A7e659940434343639774B20,6089276131004
0xAA4706e60f74596E1F00d70B59744Aa2b2268Bb0,8457544199965
0x6976e43CbC4a6FeF48fe36Cec90E072e0175A6E0,1570791979010
0xBC4F4beB16Bd5494DCc3c45650C9548DdE4f3075,21248553605949
0x272a041b36E4a9bB9393F035e1928fe0ED53fE17,101328343372
0x78341326373Cb60E2663578db73A5c7ea89CebB5,101328343372
0x9cf98e091a10e0Bb1C20B46fb9ba2B74F3Ed0D89,3824638320723
0xc21F96c48A6106b93Cb633EFE1AAfD28cAcF642F,7288654276859
0xccBcC956adee7896BC6c5aa87a6d09383edAcd55,1707533463789502
0x06BC2e436A605dccdFa98A9196ae1610014453C2,2028105031768
0xf29A7495045d047d1d47F0F731ef72535EF26540,10981560541715
0x7C35f329B87A0f026B68ab95fAD89cdb8ecC3511,6928528135018
0x82B55cC0C7334b15E146E4640D7054Ccd4a87f96,2057048459769
0x4b2b7deA3DF8E5c0577D43EF82695A9EceaC2aaa,85743030877
0x22c478452e865266D9EADA7E3d08770C73Fa2A7d,20089265535257
0xc263a68fcC7207060236b2F07C20FE1ec547339A,506641716875
0x2A562FE35Ef56c3B04bFea13177f9992011Fd122,5056183006117
0xd245d6EC29e503AD1075FC1A0A78E847c394e1ac,10132834337599
0x1A1d5183738A711C24510bF3e833bCb8956f7CC6,40840553477398
0x58eeDBAe12e5000de5d4500C07E6032eDaa2C8A6,18025402165959
0x46Ba0a8F9E3b19E7184cd13fFcE2cD2cD485Fdf4,54413320387
0x1AeeC3841C7DceE6F8912afd76db2fFF77245FDd,51677455121774
0x3243a6918df7465ad03dE3a0Ae50137c6afDbD5c,10132834337599
0x3081F46809f9e00EAe53eB7C2982DC73dAA7CC2C,283922018135
0x3F0627532929063Da3F60C13e8548FE05f798653,7607358119080
0xe6C548A3D94ACf8094DF5298bec9B9DBE3925a82,4793134626712
0xe43bD38BdE51A3326C4D684988e54A2aB50e2Cf2,3445163674779
0xD4853c379b2A94EDbEf4e8371B60CCc21a2DA98e,110504932610683
0x978A16501c40Ca0472648d57cE45a94acf63f014,13875940153334
0xf9b796Ab402aa50e4C4D9ac18609AFbC0B29E64d,4063570554404
0x1ebcA79cCb2ba4f0Cf1AFDB2e18bC0Cc0ef6c162,1013283433754
0xB6A14063d25D67b7f9efAeAE643947616560f174,7115842609661
0x0e05Fc644943Aae89DD3FEc282C3f86431A7D090,143397354409314
0x3B5558391AA9e5ba4Ec6ddC2B02B208a55557895,1863259550653
0x880Cc45018F14b2b06F591a6f0931Ce3A2E4c3dE,3376944367602
0x1102Cc16725D774211Eb70BA2E6De8CBD7DE8526,3173603714532
0x5c49BBea92d120610822efc8e0c5f009a3fDEE4C,8781823535366
0xB9b14C4d0cbc18FC5f54701D578e85968cf19FD5,101357323282237
0x233B0986FB41A3FF7369BF0376bC697a35027507,2250803451557
0xdaf578Ef9c3b649aEb60490C7b3f58bDFE09272c,20161778465605
0x9CC2B13cd642F14B1baefd2180573ebb1E6fA232,3723816619063
0xcBFa4302d95bd4D47357FAC129dd3A3Dbd1BAD03,2904576962869
0x532a079cEbD9eA16E34aE58b824BDbc39A24007A,972752096404
0x3F5cB72d0aDca9f64bB79Dc714c6F949617c28AE,40717177447412
0x4c64b07DD7A4a970bE70d9F9c726Fd1C26Fd056e,19936344457762
0x152514b1a7cE5C4322133bBb7bee27127E82D722,50664171682
0xa959daa257987dC22e8329d52d95865e3947B419,115226225576553
0xf9EeFdb0738147bEF77E3b8998Fd8B96618552F0,1092956896869
0x9cd3D765247931ea839B99f9F1448F9cf89e8835,514545327658
0x48683DA0B284B772ce80088255bCcF0792e02B77,10132834337599
0x25798c95AD7A6c4C95757789639353DA77ded5E7,101580433095099
0x6e238FB4C9fe4D1185e262692032FE716A4527ca,23042226395772
0x514bcB0C37e1CC4F7822d9e95EBAA6BE41D7c652,10105388970876
0x605AbcEeB510b489CaC9dEB7DE810d8E9536B7E5,496508882535
0x39a9eA14afAe8a7c9921955738FE5eF6f5e3a24E,6008666912597
0xB2937626152956D7B5bfFFD4a22d021C8592d6bE,1925238524140
0xde7ca1DBC26C5Ff2842f873e32983977de43107e,1622757206627
0x55Ae06cd3AB1B9b90aAA8A268CC80aFF5C591856,932687882716
0xC479E23Bc72cb3999B67751eBf7DeC569Db6ddab,50664171682
