address,balance
0x959e2a4db1fA5d56B810759f2E6D80a01Eb9E892,536128046282
0xfa22ef75034825a82493336720E456F7aF3ad0Fa,0
0xE66d55Cf5a621eDFf9374aA4865eB9f06A339C56,10122049317871
0x097A5DF71b3ada5936FECEDc6D7579E97d6e48a0,12471781846523
0x9C3ABFD8d827AD1907c4367a450f3235A2DBdc9c,2240009514039
0xF75d04B75fdd4f6E7Cacb60Dc6CEF401A82Fc2b5,13621747869527
0xD0453C1Cc9b69a106bB86bd0b8B784057632Db0C,2024409863569
0x483D65B84c3Ba64bde6e04cb04198EA60C7F88A2,202129192099
0xea74E048cCEcd7ADE98491Fe9683a686BeE73aEc,881023172623
0x29cb104d28915e89981dfa7A437CCbCDdDD9D4Bb,68244891170195
0xC33e4E525026e02CF8b96c77767a9a23599c5Ea6,100314866012491
0x56af06B9DE44164A9Aa1971b57FF5d3ddfc3e9b6,7899449728650
0x3FB146D3392FcC4FF7fCFE1B87fbAC4b67645284,62250603302
0xff5A9C561F3E66fD1c234f7BDA763360f01c3f19,7540926741813
0xa81311e56630a9A21901415671A489A9985AC00E,2212196146925
0x42F24b1700aCEd807EEEEdfEE587e7b5C4249421,253051232941
0xb20f47653986e1689E55F97a5414BE2D749EA690,353461962175
0x74513150a7edF0c1A7e659940434343639774B20,6082794927324
0xAA4706e60f74596E1F00d70B59744Aa2b2268Bb0,8448542298029
0x6976e43CbC4a6FeF48fe36Cec90E072e0175A6E0,1569120085252
0xBC4F4beB16Bd5494DCc3c45650C9548DdE4f3075,21225937419580
0x272a041b36E4a9bB9393F035e1928fe0ED53fE17,101220493175
0x78341326373Cb60E2663578db73A5c7ea89CebB5,101220493175
0x9cf98e091a10e0Bb1C20B46fb9ba2B74F3Ed0D89,3820567515027
0xc21F96c48A6106b93Cb633EFE1AAfD28cAcF642F,7280896498774
0xccBcC956adee7896BC6c5aa87a6d09383edAcd55,1705716027376386
0x06BC2e436A605dccdFa98A9196ae1610014453C2,2025946390657
0xf29A7495045d047d1d47F0F731ef72535EF26540,10969872168735
0x7C35f329B87A0f026B68ab95fAD89cdb8ecC3511,6921153662079
0x82B55cC0C7334b15E146E4640D7054Ccd4a87f96,2054859012328
0x4b2b7deA3DF8E5c0577D43EF82695A9EceaC2aaa,85651769119
0x22c478452e865266D9EADA7E3d08770C73Fa2A7d,20067883252877
0xc263a68fcC7207060236b2F07C20FE1ec547339A,506102465889
0x2A562FE35Ef56c3B04bFea13177f9992011Fd122,5050801389123
0xd245d6EC29e503AD1075FC1A0A78E847c394e1ac,10122049317871
0x1A1d5183738A711C24510bF3e833bCb8956f7CC6,40797084280106
0x58eeDBAe12e5000de5d4500C07E6032eDaa2C8A6,18006216584563
0x46Ba0a8F9E3b19E7184cd13fFcE2cD2cD485Fdf4,54355404832
0x1AeeC3841C7DceE6F8912afd76db2fFF77245FDd,51622451521162
0x051e6845b9DB807bF25645F7ffE7c4Deb4972F65,0
0x3243a6918df7465ad03dE3a0Ae50137c6afDbD5c,10122049317871
0x3081F46809f9e00EAe53eB7C2982DC73dAA7CC2C,283619821883
0x3F0627532929063Da3F60C13e8548FE05f798653,7599261124236
0xe6C548A3D94ACf8094DF5298bec9B9DBE3925a82,4788032988831
0xe43bD38BdE51A3326C4D684988e54A2aB50e2Cf2,3441496768072
0xD4853c379b2A94EDbEf4e8371B60CCc21a2DA98e,110387315186127
0x978A16501c40Ca0472648d57cE45a94acf63f014,13861171108138
0xf9b796Ab402aa50e4C4D9ac18609AFbC0B29E64d,4059245437943
0x1ebcA79cCb2ba4f0Cf1AFDB2e18bC0Cc0ef6c162,1012204931782
