address,balance
0x959e2a4db1fA5d56B810759f2E6D80a01Eb9E892,532688074386
0xfa22ef75034825a82493336720E456F7aF3ad0Fa,813116774124
0x70079C960CF8B18C692Acb8A4AAe3D6827617DF6,2717306522502
0xE66d55Cf5a621eDFf9374aA4865eB9f06A339C56,10057102957659
0xDc7BC28EacA02BAE02259DAdB1e8bfb279107e81,100365716831146
0xb6C23c2b69cE0a7641a3CA7355D4BAa8805ae310,59478325403439
0xc6438A541636033E9937642742aF14a6238fec5A,0
0x097A5DF71b3ada5936FECEDc6D7579E97d6e48a0,12391758838250
0x9C3ABFD8d827AD1907c4367a450f3235A2DBdc9c,2225636884528
0x5F75C372DbF1476dB53324b371fa9E95772f0f42,163992604448094
0xc335C1CDC36b1AF70242A88d7f13Ea8D6a0d7C8c,5346557074350
0xF75d04B75fdd4f6E7Cacb60Dc6CEF401A82Fc2b5,13534346305271
0xD0453C1Cc9b69a106bB86bd0b8B784057632Db0C,2011420591530
0x2cF4F10C7b7972AF66ba7C6869a342DF3676Bf52,0
0x483D65B84c3Ba64bde6e04cb04198EA60C7F88A2,200832265472
0x87D00EbFD95f8953cB76F8E3f15B5Be188401c92,80187890903394
0xea74E048cCEcd7ADE98491Fe9683a686BeE73aEc,875370241433
0x29cb104d28915e89981dfa7A437CCbCDdDD9D4Bb,67807009754535
0xC33e4E525026e02CF8b96c77767a9a23599c5Ea6,115518069446439
0x99859448e4f87F2F8c6e21a9D7df55F655dC180c,2677728145776
0x56af06B9DE44164A9Aa1971b57FF5d3ddfc3e9b6,7848764290216
0x3FB146D3392FcC4FF7fCFE1B87fbAC4b67645284,61851183188
0x8136f7f36DBDAde77dC5664B67f625D46A100374,166922464626692
0xff5A9C561F3E66fD1c234f7BDA763360f01c3f19,7492541703456
0xa81311e56630a9A21901415671A489A9985AC00E,2198001977021
0xAa869adcf9353759a62C1134Be1DA4b88a9ED31f,201142059152
0x42F24b1700aCEd807EEEEdfEE587e7b5C4249421,251427573939
0xb20f47653986e1689E55F97a5414BE2D749EA690,351194035280
0xFe4Dee42F76fE400B6021eB87560F2a50750811f,0
0x74513150a7edF0c1A7e659940434343639774B20,6043765736889
0xaF051F9C2246d6ec9ab274173ACf4E9E051893fb,10474372159373
0x6AF03189F1e63aB195fF107dB4fF8D18C27ed88a,9953046295029
0xD8D2dCE6103d53d9A8Fe999ad25a39eFa23CD566,10057102957659
0xAA4706e60f74596E1F00d70B59744Aa2b2268Bb0,7687125525770
